timestep,action,price,current_amt,qty,order_qty,is_order,reward,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
228,-0.17163326,2523000.0,100678694.0,16.0,3.0,True,0.867604093064384,-53.08601570260437,19.570895486935864,-1.3525758271031945,53.038339279626534,1.0,19.513888361045133,0.9778056691464616,6.812636124909176,0.37131196160222757,-0.04767642297783481,-0.01,-0.48000000000000004,-0.01,18.771510577463204,25.569724377585892,sell
229,0.104628645,2520000.0,100629979.0,18.0,2.0,True,0.8377502908203515,-58.56918843226154,19.513039192399052,-0.048386603028442145,60.125384722434674,1.0,21.372896674584325,0.9896213775565087,4.780767873153199,0.2043193877669942,1.5561962901731303,0.02392657897218331,15.660000000000002,0.9139094818819373,18.70677270523045,25.481289868666025,buy
230,-0.74524325,2607000.0,102140331.0,5.0,13.0,True,0.8148613166036692,-52.59861874760006,21.30680641330166,1.5008966661912946,52.80911346393302,1.0,21.562150831353918,0.9904313532097251,3.046945106845868,0.08865955320375862,0.21049471633296352,0.00044298211048032776,2.1500000000000004,0.04517289807809166,20.657454026848463,28.22970199714544,sell
231,-0.42419904,2650000.0,102346629.0,3.0,2.0,True,0.814733863774535,-87.02765120273597,21.55181591448931,0.20197506507003585,87.02765120273597,1.0,21.55181591448931,0.9903886221743543,3.0366101899812605,0.08808638561114435,0.0,0,0.0,0,21.029366930681125,28.676942388494044,sell
232,0.21320716,2650000.0,102343995.0,10.0,7.0,True,0.8146953377571226,-92.2322795800143,21.54868764845606,-0.0025736069919801655,92.2322795800143,1.0,21.54868764845606,0.9903756544286532,3.0334819239480098,0.08791320714263318,0.0,0,0.0,0,21.056147103656272,28.70016242459987,buy
233,-0.042370453,2650000.0,102343995.0,10.0,0.0,True,0.8146953377571226,-74.10693221424471,21.54868764845606,0.0,74.10693221424471,1.0,21.54868764845606,0.9903756544286532,3.0334819239480098,0.08791320714263318,0.0,0,0.0,0,21.058279533010925,28.64226137036232,sell
234,-0.05342499,2650000.0,102343995.0,10.0,0.0,True,0.6970000000000001,-99.49288671015822,21.54868764845606,0.0,74.10693221424471,1.0,-9.307606888361045,-0.01,88.37128398820424,1.0,-25.38595449591351,-0.01,-259.81,-0.01,21.102797345356883,28.64226137036232,sell
235,0.03801753,51900.0,76362590.0,65.0,55.0,True,0.6970000000000001,-99.4860470318752,-9.308087885985747,-25.386350220157027,99.54563118165325,1.0,-9.254049881235154,-0.01,88.39353509193123,1.0,0.05958414977805231,3.550207883407097e-05,0.455,0.0020681085105298536,-6.4255448887566615,-4.989942097941498,buy
236,0.034901284,52600.0,76407732.0,113.0,48.0,True,0.6970000000000001,-95.66738110899591,-9.254475059382424,0.05911533383034808,95.4159667626049,1.0,-9.482622327790974,-0.01,88.24099126791563,1.0,-0.25141434639101706,-0.01,-1.9210000000000003,-0.01,-6.424387249195213,-4.978525625776183,buy
237,-0.6175922,50900.0,76209866.0,44.0,69.0,True,0.6970000000000001,-92.36883513307265,-9.489470308788599,-0.25896070308695984,92.40924984788136,1.0,-9.452890736342043,-0.01,88.23941695596565,1.0,0.04041471480870994,1.6333358339948312e-05,0.30800000000000005,0.0009481901833244821,-6.572966051432338,-5.104678713743371,sell
238,-0.20673259,51600.0,76239905.0,35.0,9.0,True,0.6970000000000001,-97.03817875759026,-9.453794536817101,0.03941615643307915,97.02440644242276,1.0,-9.466264845605702,-0.01,88.23945966244437,1.0,-0.013772315167496602,-0.01,-0.10500000000000001,-0.01,-6.549952732624063,-5.0761644514345505,sell
239,-0.47527015,51300.0,76228058.0,19.0,16.0,True,0.6970000000000001,-97.70002336702807,-9.46786460807601,-0.01553910645612688,97.67011312059361,1.0,-9.494942992874108,-0.01,88.26444877814558,1.0,-0.02991024643445593,-0.01,-0.228,-0.01,-6.578174190677821,-5.107676968514804,sell
240,0.1943993,50100.0,76203188.0,310.0,291.0,True,0.6970000000000001,-98.7736798961873,-9.497401425178147,-0.03262578196600522,98.40755348163363,1.0,-9.828755344418052,-0.01,87.97088687382882,1.0,-0.36612641455367984,-0.01,-2.79,-0.01,-6.613134203070074,-5.1445121241145735,buy
241,-0.113621235,49200.0,75921361.0,275.0,35.0,True,0.6970000000000001,-79.72066470499895,-9.832112826603327,-0.3698362330982793,79.9561056897832,1.0,-9.619820665083136,-0.01,88.15075178572187,1.0,0.23544098478424275,0.0005541709636800451,1.7875,0.031446504747063675,-6.817031098163424,-5.31480762151835,sell
242,-0.20048483,49850.0,76095610.0,220.0,55.0,True,0.6970000000000001,-82.10648515639755,-9.625166270783849,0.22951248200094834,81.97638566708405,1.0,-9.742743467933492,-0.01,88.04795420648512,1.0,-0.13009948931350968,-0.01,-0.9900000000000001,-0.01,-6.7082554437718525,-5.219428329787749,sell
243,-0.28896862,49400.0,75991501.0,157.0,63.0,True,0.6970000000000001,-85.68905617551394,-9.748811163895486,-0.13681341144384018,85.70971638065977,1.0,-9.730165083135391,-0.01,88.05606031936908,1.0,0.02066020514583598,4.26843165690638e-06,0.157,0.0002464596238358485,-6.7899975266336545,-5.2933620413623315,sell
244,-0.13251217,49500.0,76005576.0,137.0,20.0,True,0.6970000000000001,-89.669897427082,-9.732095011876485,0.01852180811641028,89.76002239370288,1.0,-9.65074109263658,-0.01,88.11312295029724,1.0,0.09012496662087004,8.122179741532065e-05,0.685,0.00468125859316515,-6.7780108201245195,-5.273227910640286,sell
245,0.101399,50000.0,76073082.0,277.0,140.0,True,0.6970000000000001,-90.66305345807787,-9.6519216152019,0.08881716783515989,91.31847583205241,1.0,-9.059760095011876,-0.01,88.62360305346755,1.0,0.655422373974542,0.004286571197242517,4.986000000000001,0.22010966083779437,-6.750381653738934,-5.241086066394806,buy
246,-0.04370551,51800.0,76570662.0,265.0,12.0,True,0.6970000000000001,-81.28404998761586,-9.060971496437055,0.6540815580470369,81.14561576590312,1.0,-9.186862232779097,-0.01,88.51439000335687,1.0,-0.13843422171274947,-0.01,-1.06,-0.01,-6.428538005082032,-4.982447905203798,sell
247,0.5925621,51400.0,76459378.0,989.0,724.0,True,0.6970000000000001,-81.76129128934527,-9.193137767220902,-0.14533503706680764,83.4428377963022,1.0,-7.6661781472684085,-0.01,89.97693455398382,1.0,1.681546506956936,0.027879962280629056,12.857000000000001,0.8085300669001763,-6.498846746555327,-5.046846781238797,buy
248,-0.90661985,52700.0,77667546.0,93.0,896.0,True,0.6970000000000001,-32.35009052780942,-7.7582589073634205,1.5801436417649122,32.302194074379564,1.0,-7.802439429928741,-0.01,89.85856235898002,1.0,-0.04789645342985344,-0.01,-0.37200000000000005,-0.01,-5.716685698941266,-4.437284356598229,sell
249,0.20147145,52300.0,77628267.0,373.0,280.0,True,0.6970000000000001,-93.8572798476213,-7.804908551068884,-0.05057324715782832,93.37678477229004,1.0,-8.247901425178148,-0.01,89.45782308287194,1.0,-0.48049507533125785,-0.01,-3.7300000000000004,-0.01,-5.759129132577351,-4.478525034900449,buy
250,0.40682092,51300.0,77251917.0,833.0,460.0,True,0.6970000000000001,-76.21549377110274,-8.251880047505939,-0.48481051367538586,74.27457106234976,1.0,-10.032640142517815,-0.01,87.75358525998665,1.0,-1.9409227087529752,-0.01,-14.994000000000002,-0.01,-5.996685466087575,-4.673759021379935,buy
251,-0.6075397,49500.0,75711391.0,327.0,506.0,True,0.6970000000000001,-45.33067703679121,-10.081483372921616,-1.994158928120839,45.848961002806305,1.0,-9.615450118764846,-0.01,88.11710802077005,1.0,0.5182839660151006,0.0026825781337749266,3.9240000000000004,0.1427089130467828,-6.998936637017674,-5.472460547520716,sell
252,-0.5635891,50700.0,76088474.0,143.0,184.0,True,0.6970000000000001,-77.84336045285445,-9.63364133016627,0.49805319255064273,77.95612391818561,1.0,-9.53174109263658,-0.01,88.1739834154135,1.0,0.11276346533116172,0.0001271479071545123,0.8580000000000001,0.007334609498533373,-6.764849088489323,-5.2798130509632335,sell
253,0.4863482,51300.0,76169525.0,795.0,652.0,True,0.6970000000000001,-90.39631153596272,-9.537381235154395,0.106522046952867,90.18756663437642,1.0,-9.726217339667459,-0.01,87.9884517122109,1.0,-0.20874490158629713,-0.01,-1.59,-0.01,-6.729615736850503,-5.242015146957159,buy
254,-0.5503385,51100.0,75973859.0,358.0,437.0,True,0.6970000000000001,-46.456932743114784,-9.769763657957245,-0.25688226360870703,46.551175685282566,1.0,-9.684728028503562,-0.01,88.02099647954653,1.0,0.09424294216777905,8.881337734290007e-05,0.7160000000000001,0.0051134416182473386,-6.887159877204544,-5.375440328743644,sell
255,-0.55489904,51300.0,76028781.0,160.0,198.0,True,0.6970000000000001,-76.1565356315519,-9.70453562945368,0.07229065460528995,76.00922299740616,1.0,-9.837552256532065,-0.01,87.89947815491695,1.0,-0.1473126341457454,-0.01,-1.12,-0.01,-6.8552312767821215,-5.340087196215235,sell
256,-0.23949383,50600.0,75913624.0,122.0,38.0,True,0.6970000000000001,-89.55132530666249,-9.841301662707838,-0.1514650090207286,89.39865178919216,1.0,-9.978950118764846,-0.01,87.80056687586843,1.0,-0.15267351747032917,-0.01,-1.159,-0.01,-6.962971241550093,-5.434198726262556,sell
257,-0.52413327,49650.0,75792589.0,59.0,63.0,True,0.6970000000000001,-91.98062260866377,-9.985048693586698,-0.15943778418482563,92.00008361427739,1.0,-9.967530878859858,-0.01,87.80080543598808,1.0,0.019461005613622726,3.787300223101475e-06,0.14750000000000002,0.00021753883499553428,-7.036124951605788,-5.501528018648516,sell
258,0.11323112,49900.0,75806170.0,224.0,165.0,True,0.6970000000000001,-96.15450529074815,-9.968919239904988,0.01791863845685493,96.00676006103927,1.0,-10.101935866983373,-0.01,87.68876180743524,1.0,-0.1477452297088746,-0.01,-1.12,-0.01,-7.050779465227029,-5.502338383521393,buy
259,0.06342224,49400.0,75693595.0,306.0,82.0,True,0.6970000000000001,-85.75735985606448,-10.102618764845605,-0.14850374316496928,85.2722461552289,1.0,-10.538723277909739,-0.01,87.30564165947845,1.0,-0.48511370083558586,-0.01,-3.672,-0.01,-7.132556641250415,-5.5763984453625906,buy
260,0.36120677,48200.0,75323295.0,759.0,453.0,True,0.6970000000000001,-80.73694346265361,-10.542404988123517,-0.48920915963893646,80.18273509988882,1.0,-11.038186460807601,-0.01,86.83077597210831,1.0,-0.5542083627647995,-0.01,-4.1745,-0.01,-7.3848138471095055,-5.785929837703732,buy
261,-0.088616274,47650.0,74900604.0,692.0,67.0,True,0.6970000000000001,-53.04321193065174,-11.044413301662708,-0.5611690248016898,52.073126295561266,1.0,-11.907358669833728,-0.01,86.00856261818058,1.0,-0.9700856350904726,-0.01,-7.266000000000001,-0.01,-7.6561211641432765,-6.011508603541951,sell
262,0.2099047,46600.0,74172760.0,880.0,188.0,True,0.6970000000000001,-56.577119191188366,-11.908836104513064,-0.9717465028719929,57.0516869435546,1.0,-11.490783847980998,-0.01,86.40724835237678,1.0,0.47456775236623255,0.0022496113389490757,3.5200000000000005,0.11653535058177977,-8.137522076550248,-6.405229974438726,buy
263,-0.23820359,47000.0,74508632.0,671.0,209.0,True,0.6970000000000001,-44.23828909696768,-11.509938242280285,0.45282392080327066,44.23828909696768,1.0,-11.509938242280285,-0.01,86.38809395807749,1.0,0.0,0,0.0,0,-7.91170470490434,-6.216534296884221,sell
264,-0.24207145,47000.0,74496130.0,509.0,162.0,True,0.6970000000000001,-57.628332244779365,-11.524786223277909,-0.016779263911327752,57.66249509323874,1.0,-11.49456057007126,-0.01,86.40123549432946,1.0,0.034162848459376345,1.1670934042751213e-05,0.2545,0.0006474927860156132,-7.933881777026822,-6.244104037090376,sell
265,0.07432951,47050.0,74521053.0,588.0,79.0,True,0.6970000000000001,-67.71610820588936,-11.4951864608076,0.03345542916121951,67.87391595989412,1.0,-11.355519002375297,-0.01,86.53133251819715,1.0,0.15780775400476427,0.0002490018661284177,1.1760000000000002,0.013734568201021147,-7.918694403351752,-6.2204394997110946,buy
266,1.0094856,47250.0,74638653.0,588.0,0,False,-0.05,-63.191341378388735,-11.355519002375297,0.15780775400476427,62.7186640378692,1.0,-11.774521377672208,-0.01,86.13916377438505,1.0,-0.4726773405195295,-0.01,-3.5280000000000005,-0.01,-7.862642574157399,-6.1649567488485735,wrong
267,0.6085216,46650.0,74281813.0,1198.0,610.0,True,0.6970000000000001,-62.97360832597019,-11.77931947743468,-0.4780900855753654,63.5380802782097,1.0,-11.281338479809975,-0.01,86.6166937205478,1.0,0.5644719522395071,0.003181215027021622,4.1930000000000005,0.16122475266104475,-8.113765187301862,-6.374903777560839,buy
268,0.23882578,47000.0,74700493.0,1291.0,93.0,True,0.6970000000000001,-22.667342543187523,-11.282074821852731,0.5636372930208368,24.309163032913073,1.0,-9.825485748218528,-0.01,88.030059868955,1.0,1.6418204897255497,0.02659568162011794,12.264500000000002,0.7778004890001998,-7.853603109304718,-6.160294175140944,buy
269,0.2261971,47950.0,75926496.0,1357.0,66.0,True,0.6970000000000001,-19.118606084701476,-9.826014251781473,1.6412247774589654,17.06326034610714,1.0,-11.679401425178147,-0.01,86.22757531900791,1.0,-2.0553457385943377,-0.01,-15.605500000000001,-0.01,-7.008692823881347,-5.4963773313761966,buy
270,0.32218653,46800.0,74365453.0,1431.0,74.0,True,0.6970000000000001,-16.624560153546398,-11.679984560570071,-2.0559924166657186,16.335920749978186,1.0,-11.934910926365795,-0.01,85.97877422569147,1.0,-0.2886394035682133,-0.01,-2.1465,-0.01,-8.04151794976561,-6.325321146382594,buy
271,0.19017713,46650.0,74150603.0,1461.0,30.0,True,0.6970000000000001,-12.349017762320361,-11.93515083135392,-0.28891103507431065,10.181677329498797,1.0,-13.84381591448931,-0.01,84.11906422862339,1.0,-2.1673404328215646,-0.01,-16.071,-0.01,-8.199263078818422,-6.461317836459542,buy
272,0.12940708,45550.0,72543404.0,1477.0,16.0,True,0.6970000000000001,-9.069990974989105,-13.843938242280284,-2.167479339311644,10.291604452073804,1.0,-12.791444180522566,-0.01,85.14460233110535,1.0,1.2216134770846983,0.014812592882068043,8.862,0.5440401127983076,-9.256784438970893,-7.31649705247366,buy
273,-0.5863248,46150.0,73363978.0,611.0,866.0,True,0.6970000000000001,-5.833961141387851,-12.869384798099762,1.1311490152846977,5.917244520596105,1.0,-12.79681947743468,-0.01,85.13475476227909,1.0,0.08328337920825395,6.935880709013631e-05,0.6110000000000001,0.0037262502349963977,-8.741435811955002,-6.9020309698525075,sell
274,-0.0931086,46250.0,73420826.0,555.0,56.0,True,0.6970000000000001,-61.73128725380731,-12.801869358669835,0.07748761933274666,61.50451236026416,1.0,-12.999612826603327,-0.01,84.94537822885285,1.0,-0.2267748935431481,-0.01,-1.665,-0.01,-8.702025185783814,-6.858457370477531,sell
275,0.006996997,45950.0,73254281.0,562.0,7.0,True,0.6970000000000001,-66.05935759970883,-12.999666270783846,-0.2268361840549165,65.25380740940665,1.0,-13.700497624703086,-0.01,84.29145228585148,1.0,-0.8055501903021887,-0.01,-5.901000000000001,-0.01,-8.828845627202698,-6.970619220431695,buy
276,-0.069021314,44900.0,72661380.0,524.0,38.0,True,0.6970000000000001,-65.01610602116209,-13.703824228028502,-0.8093738576179595,65.52091338925777,1.0,-13.268194774346792,-0.01,84.69244923280884,1.0,0.5048073680956788,0.0025450606164868494,3.668,0.12588404456120317,-9.247927836187566,-7.317760289842775,sell
277,-0.88609385,45600.0,72993440.0,60.0,464.0,True,0.6970000000000001,-66.6105983673858,-13.309453681710215,0.4569965502994851,66.66813778462658,1.0,-13.25957244655582,-0.01,84.6697656572009,1.0,0.05753941724078219,3.310729730543471e-05,0.42000000000000004,0.001762445066435303,-9.040320133705082,-7.141612506811523,sell
278,-0.8067662,46300.0,73031792.0,12.0,48.0,True,0.6970000000000001,-96.21883829560575,-13.263904988123516,0.05254170785758282,96.21390893552652,1.0,-13.26818052256532,-0.01,84.67457439693379,1.0,-0.00492936007923782,-0.01,-0.036000000000000004,-0.01,-9.027674838877681,-7.118861585991891,sell
279,-0.52379674,46000.0,73027739.0,6.0,6.0,True,0.6970000000000001,-99.25238038798227,-13.268718527315915,-0.005549637889208579,99.24827235993556,1.0,-13.272281472684085,-0.01,84.69283480638568,1.0,-0.004108028046712496,-0.01,-0.030000000000000002,-0.01,-9.023144168108617,-7.126055226702564,sell
280,1.22001,45500.0,73024739.0,6.0,0,False,-0.05,-99.61795339165573,-13.272281472684085,-0.004108028046712496,99.62616978528091,1.0,-13.265155581947743,-0.01,84.6552379779807,1.0,0.008216393625179542,6.750910142017119e-07,0.060000000000000005,3.599935200782056e-05,-9.058463081192452,-7.164657301587727,wrong
281,-0.056100305,46500.0,73030739.0,6.0,0.0,True,0.6970000000000001,-99.62163507356048,-13.265155581947743,0.008216393625179542,99.61793800019525,1.0,-13.268362232779097,-0.01,84.67215655076295,1.0,-0.0036970733652304955,-0.01,-0.027000000000000003,-0.01,-9.07850255282423,-7.167771615520539,sell
282,-0.0328005,46050.0,73028039.0,6.0,0.0,True,0.6970000000000001,-99.62330930267595,-13.268362232779097,-0.0036970733652304955,99.6216660982076,1.0,-13.269787410926364,-0.01,84.67967591644393,1.0,-0.0016432044683549563,-0.01,-0.012,-0.01,-9.090675371340534,-7.188064281914473,sell
283,0.24483113,45850.0,73024313.0,394.0,388.0,True,0.6970000000000001,-99.61754415999037,-13.272787410926364,-0.005102149874242138,99.99522659022426,1.0,-12.945233966745842,-0.01,84.97292345722553,1.0,0.37768243023388665,0.0014254232988433202,2.758,0.07324462765981543,-9.112721764614017,-7.216126618250429,buy
284,-0.26922587,46550.0,73292012.0,288.0,106.0,True,0.6970000000000001,-74.6952771743296,-12.95485510688836,0.36658886472509505,74.83280921533839,1.0,-12.835140142517815,-0.01,85.0673643297541,1.0,0.13753204100878005,0.00018913273518916807,1.008,0.010109195082587674,-8.931828141010085,-7.061116981540986,sell
285,0.04271313,46900.0,73392453.0,342.0,54.0,True,0.6970000000000001,-81.3545847260954,-12.835566508313539,0.13704221955320317,81.61087810819559,1.0,-12.612169833729217,-0.01,85.26573714301497,1.0,0.2562933821002004,0.0006566472898265063,1.8810000000000002,0.03476299812555428,-8.884188568744253,-7.011281217889431,buy
286,0.45166862,47450.0,73576883.0,887.0,545.0,True,0.6970000000000001,-78.33155951334669,-12.616528503562947,0.2512928679465176,77.18629218801028,1.0,-13.617302850356294,-0.01,84.30309070957215,1.0,-1.1452673253364103,-0.01,-8.4265,-0.01,-8.762098910001448,-6.903191534837089,buy
287,-0.40039054,46500.0,72707126.0,532.0,355.0,True,0.6970000000000001,-44.364250929194704,-13.64949406175772,-1.1821063417432347,44.108154986136796,1.0,-13.870634204275534,-0.01,84.06541230735237,1.0,-0.25609594305790606,-0.01,-1.862,-0.01,-9.376564161665025,-7.405120052417237,sell
288,-0.4183025,46150.0,72504105.0,310.0,222.0,True,0.6970000000000001,-66.23192065107895,-13.89061163895487,-0.2792312269364079,66.23192065107895,1.0,-13.89061163895487,-0.01,84.04543487267304,1.0,0.0,0,0.0,0,-9.555643640207924,-7.559474275818369,sell
289,-0.46610898,46150.0,72493194.0,166.0,144.0,True,0.6970000000000001,-79.94734229186058,-13.903570071258908,-0.015048803098803855,80.1190825520566,1.0,-13.755707838479811,-0.01,84.1467966337921,1.0,0.17174026019601232,0.000294903677081626,1.245,0.015380739403112909,-9.562833858466254,-7.576137377720554,sell
290,0.06269817,46900.0,72617122.0,252.0,86.0,True,0.6970000000000001,-89.26050906240937,-13.756387173396675,0.17095122060699933,89.26050906240937,1.0,-13.756387173396675,-0.01,84.14611729887524,1.0,0.0,0,0.0,0,-9.495692895393113,-7.510191988288173,buy
291,-0.36035734,46900.0,72610192.0,162.0,90.0,True,0.6970000000000001,-83.86330981280145,-13.76461757719715,-0.00954320387414968,83.77406614298717,1.0,-13.841577197149643,-0.01,84.0788163627788,1.0,-0.08924366981428723,-0.01,-0.648,-0.01,-9.529042227126517,-7.547402873357113,sell
292,0.82897955,46500.0,72537746.0,1320.0,1158.0,True,0.6970000000000001,-89.68120067772304,-13.850657957244655,-0.0997738719655224,89.22626511906921,1.0,-14.242581947743469,-0.01,83.6889922919703,1.0,-0.4549355586538352,-0.01,-3.3000000000000003,-0.01,-9.596765193917934,-7.612513243229811,buy
293,-0.18631455,46250.0,72189143.0,1075.0,245.0,True,0.6970000000000001,-15.290998978655884,-14.264675771971497,-0.4805815168284937,15.737736516459872,1.0,-13.881663895486938,-0.01,84.03649352848444,1.0,0.44673753780398806,0.001993754103401635,3.225,0.09878033521930207,-9.8508086820367,-7.828275398928607,sell
294,-0.5663301,46550.0,72465169.0,467.0,608.0,True,0.6970000000000001,-32.16950920168148,-13.936853919239905,0.3823649769605936,31.52506166027024,1.0,-14.491485748218528,-0.01,83.47139439489418,1.0,-0.6444475414112399,-0.01,-4.670000000000001,-0.01,-9.687278178555193,-7.686040144481741,sell
295,0.21153979,45550.0,71996649.0,702.0,235.0,True,0.6970000000000001,-70.51652498043578,-14.493290973871733,-0.6465451008608012,70.71153405648319,1.0,-14.32654513064133,-0.01,83.6273904686431,1.0,0.19500907604741438,0.0003802130980820051,1.4040000000000001,0.01951914569757951,-10.019423848392606,-7.964992400223186,buy
296,0.059842493,45750.0,72136712.0,754.0,52.0,True,0.6970000000000001,-55.342921585142115,-14.326945368171021,0.19454099870675925,55.395183462561754,1.0,-14.282171021377671,-0.01,83.6695284419497,1.0,0.05226187741964174,2.7312665316636675e-05,0.37700000000000006,0.0014202804457144058,-9.941737024004565,-7.890162040046486,buy
297,-0.08823566,45800.0,72169449.0,688.0,66.0,True,0.6970000000000001,-51.18740649005461,-14.288065320665083,0.04538188543996849,52.045387268042816,1.0,-13.552673396674583,-0.01,84.3587756194256,1.0,0.8579807779882039,0.007334282071743581,6.192,0.31846565981810127,-9.924330118642413,-7.863150480964548,sell
298,-0.327152,46700.0,72771396.0,463.0,225.0,True,0.6970000000000001,-55.3849995446134,-13.573163895486937,0.834074540322457,55.44862344431157,1.0,-13.518175771971496,-0.01,84.38880097221455,1.0,0.06362389969817261,4.0479186823594304e-05,0.463,0.002141393937567071,-9.512647115885894,-7.52765234029187,sell
299,0.23239246,46800.0,72816015.0,716.0,253.0,True,0.6970000000000001,-70.16039104155705,-13.52017220902613,0.0613139261475759,70.25872105865562,1.0,-13.435136579572445,-0.01,84.46736789269947,1.0,0.09833001709857372,9.668324849954057e-05,0.7160000000000001,0.0051134416182473386,-9.497189508600597,-7.502922089862467,buy
300,-0.08668773,46900.0,72882842.0,654.0,62.0,True,0.6970000000000001,-55.35817223724754,-13.440805225653207,0.09177514040008919,54.01217642660119,1.0,-14.60588836104513,-0.01,83.36370018993877,1.0,-1.345995810646352,-0.01,-9.81,-0.01,-9.444657674453326,-7.449082429707335,sell
301,-0.10895422,45400.0,71896550.0,583.0,71.0,True,0.6970000000000001,-59.575259153587886,-14.612173396674585,-1.353256778872591,59.29144859522312,1.0,-14.854513064133016,-0.01,83.13072843855035,1.0,-0.2838105583647616,-0.01,-2.0405,-0.01,-10.125962956257569,-8.005637021430799,sell
302,-0.83579504,45050.0,71656478.0,96.0,487.0,True,0.6970000000000001,-63.38843797094575,-14.897294536817101,-0.3339131015326883,63.40183522443622,1.0,-14.885893111638953,-0.01,83.09487611913028,1.0,0.013397253490465997,1.7948624001506985e-06,0.096,9.215575339760473e-05,-10.320174964459692,-8.17289541461937,sell
303,-0.02501396,45150.0,71665931.0,94.0,2.0,True,0.6970000000000001,-94.07171533046879,-14.886067695961996,0.013192108046393237,93.95366760706727,1.0,-14.986542755344418,-0.01,83.034476922652,1.0,-0.11804772340151418,-0.01,-0.8460000000000001,-0.01,-10.32931908774864,-8.166683498900678,sell
304,0.7980068,44250.0,71573695.0,1309.0,1215.0,True,0.6970000000000001,-94.2156615533258,-14.99561163895487,-0.12870271649718748,93.94133171748318,1.0,-15.22880403800475,-0.01,82.79892404786287,1.0,-0.2743298358426235,-0.01,-1.9635000000000002,-0.01,-10.394760871325714,-8.230668242193321,buy
305,0.12376727,44100.0,71377110.0,1347.0,38.0,True,0.6970000000000001,-19.80342778167314,-15.229085510688837,-0.27466096308147847,19.33164067793638,1.0,-15.62902375296912,-0.01,82.40988501268383,1.0,-0.47178710373675814,-0.01,-3.3675,-0.01,-10.524362315229439,-8.346658666950129,buy
306,-0.1854394,43850.0,71022433.0,1098.0,249.0,True,0.6970000000000001,-15.455248888614289,-15.650317102137768,-0.4969058007532106,16.923939773929355,1.0,-14.411480997624704,-0.01,83.58494118484398,1.0,1.4686908853150664,0.02133954907049107,10.431000000000001,0.6631298080751418,-10.777343460159928,-8.562430895746028,sell
307,0.12145214,44800.0,72065145.0,1159.0,61.0,True,0.6970000000000001,-28.7298423020794,-14.411941805225654,1.468144579051523,30.82058950032621,1.0,-12.62251187648456,-0.01,85.3157707711004,1.0,2.0907471982468087,0.042770628366890495,15.067000000000002,0.8967027877343023,-10.025858845004548,-7.962888558151666,buy
308,0.024994448,46100.0,73571780.0,1169.0,10.0,True,0.6970000000000001,-25.698061108459573,-12.622589073634206,2.090657002077773,25.85695355336168,1.0,-12.48375296912114,-0.01,85.4500574065497,1.0,0.15889244490210783,0.0002524362230832411,1.169,0.013572659442093515,-8.961344244720843,-7.124369858063992,buy
309,-0.25412723,46200.0,73666150.0,872.0,297.0,True,0.6970000000000001,-26.671136677677225,-12.510510688836105,0.12826929020882735,26.611950742210258,1.0,-12.562292161520189,-0.01,85.37375435010772,1.0,-0.05918593546696821,-0.01,-0.43600000000000005,-0.01,-8.90457067200366,-7.06790518863145,sell
310,0.293032,46150.0,73621166.0,1083.0,211.0,True,0.6970000000000001,-45.193823757587445,-12.563935866983373,-0.06106468167536922,45.41448312611742,1.0,-12.371,-0.01,85.55833810375672,1.0,0.2206593685299687,0.0004867870499204452,1.6245,0.026044829422534277,-8.942505945942745,-7.107957647903803,buy
311,0.55265677,46300.0,73781771.0,1364.0,281.0,True,0.6970000000000001,-31.522885687520898,-12.373193586698337,0.2181505791418734,31.985059467545778,1.0,-11.968205463182898,-0.01,85.94995196078848,1.0,0.4621737800248791,0.002133766306591456,3.41,0.10977496508715967,-8.836256809954982,-7.012482656300666,buy
312,-1.1401191,46550.0,74122771.0,1364.0,0,False,-0.05,-13.481068379342641,-11.968205463182898,0.4621737800248791,13.941115940165751,1.0,-11.563217339667458,-0.01,86.3437594045186,1.0,0.4600475608231106,0.0021141995073669095,3.41,0.10977496508715967,-8.595925499920495,-6.811780978049062,wrong
313,-0.4093167,46800.0,74420891.0,806.0,558.0,True,0.6970000000000001,-12.314934907115116,-11.614143705463183,0.4021975918844157,13.235509749466843,1.0,-10.800485748218527,-0.01,87.0684766846974,1.0,0.9205748423517263,0.008438772371278103,6.851000000000001,0.37459885929537884,-8.400736554842108,-6.6471906218692745,sell
314,0.32041597,47650.0,75104327.0,1052.0,246.0,True,0.6970000000000001,-47.527233985951604,-10.802461995249406,0.9183389110458245,48.64780857015632,1.0,-9.802937054631828,-0.01,88.03024720297104,1.0,1.1205745842047157,0.012478365396548674,8.416,0.5075146475349563,-7.9244249510688185,-6.26352491178714,buy
315,0.100374356,48450.0,75945579.0,1103.0,51.0,True,0.6970000000000001,-33.5359199743578,-9.803350356294537,1.120111228744517,32.08356420260182,1.0,-11.113326603325415,-0.01,86.76458037341877,1.0,-1.4523557717559834,-0.01,-11.030000000000001,-0.01,-7.2956627735299335,-5.761703498148957,buy
